ID	EGAR00001193088	EGAR00001193082	EGAR00001193062	EGAR00001193016	EGAR00001193014	EGAR00001193032	EGAR00001193066	EGAR00001193060	EGAR00001193048	EGAR00001193040	EGAR00001193068	EGAR00001193080	EGAR00001193078	EGAR00001193064	EGAR00001193058	EGAR00001193090	EGAR00001193052	EGAR00001193018	EGAR00001193056	EGAR00001193034	EGAR00001193074	EGAR00001193028	EGAR00001193076	EGAR00001193084	EGAR00001193044	EGAR00001193012	EGAR00001193070	EGAR00001193030	EGAR00001193026	EGAR00001193046	EGAR00001193054	EGAR00001193050	EGAR00001193038	EGAR00001193022	EGAR00001193020	EGAR00001193042	EGAR00001193086	EGAR00001193024	EGAR00001193036	EGAR00001193072
3__57583898__57584464__ENSG00000168374	0.0612	0.0769	0.0622	0.1625	0.0381	0.1051	0.0684	0.2245	0.1227	0	0.0794	0.1854	0.0474	0.1742	0.0576	0.0547	0.3543	0.1207	0	0.1246	0.1027	0.1289	0.1037	0.0769	0.1277	0.0853	0.2192	0.2244	0.1915	0.0319	0.1383	0.1379	0.1571	0.0634	0.1789	0.1795	0.0723	0.1368	0.0638	0
3__57890041__57896932__ENSG00000163681	0.102	0.1539	0.1036	0.1045	0.1525	0.1201	0.0513	0.0816	0.1227	0.0954	0.1192	0.1442	0.0949	0.1161	0.1344	0.1824	0.1492	0.1408	0.0717	0.1038	0.0685	0.0515	0.0444	0.0923	0.0639	0.0171	0.1315	0.1632	0.0697	0.0956	0.1037	0.0591	0.0943	0.1426	0.0895	0.1436	0.1627	0.1216	0.085	0.0434
3__59922346__60014264__ENSG00000189283	0.0408	0.0769	0	0.0696	0.0381	0.03	0	0.0204	0	0.0716	0.0199	0.0206	0.0158	0	0	0	0.0373	0.0402	0	0	0	0.0515	0.0444	0.0615	0	0.0341	0.0219	0.0204	0.0174	0	0	0.0591	0.0314	0	0	0.0718	0	0.0152	0.0425	0.0217
3__60011371__60014264__ENSG00000189283	0.2447	0.3077	0.228	0.3134	0.1144	0.3152	0.2906	0.0816	0.184	0.3101	0.139	0.0412	0.2213	0.5419	0.2497	0.2918	0.0746	0.3823	0.0956	0.1246	0.1711	0.4124	0.1926	0.2614	0	0.2559	0.1096	0.4897	0.0522	0.1912	0.2593	0.3941	0.4399	0.1426	0.1491	0.5027	0.3073	0.4712	0	0.1737
3__63912588__63913225__ENSG00000163635	0.1223	0.1385	0.1036	0.1625	0.0572	0.2702	0.1026	0.1224	0.1227	0.2863	0.1192	0.206	0.2213	0.3484	0.2689	0.2735	0.1492	0.2415	0.1195	0.2077	0.1711	0.1546	0.1185	0.2614	0.2874	0.2217	0.2411	0.2448	0.1393	0.2549	0.2938	0.197	0.2671	0.1901	0.1193	0.3591	0.1446	0.2432	0.3401	0.1737
3__66236544__66263379__ENSG00000144741	0.0816	0.1385	0.1658	0.2437	0.0572	0.2402	0	0.0204	0.1227	0.1431	0.0596	0.103	0.1107	0.0968	0.1152	0.0547	0.0373	0.1811	0.1674	0.1661	0.0685	0.0773	0.0741	0.1845	0.1916	0.1194	0.0877	0.1836	0.0697	0.1434	0.0864	0.0985	0.0943	0.1426	0	0.1616	0.1808	0.1824	0.1913	0.0868
3__66243203__66263379__ENSG00000144741	0.0816	0.1385	0.1658	0.1393	0.1716	0.1051	0.0684	0	0.1227	0.1908	0.0397	0.1442	0.1265	0.1548	0.1152	0.1277	0.0932	0.2213	0.1195	0.0831	0.1027	0	0.1333	0.0769	0.2076	0.0853	0.1315	0.2448	0	0.1912	0.0691	0.1182	0.1021	0.0634	0.0895	0.1257	0.1085	0.1216	0.1913	0.0868
3__67400731__67409034__ENSG00000172340	0.0612	0.1077	0.0622	0.0812	0.0572	0.1651	0.0171	0.102	0.0613	0.1193	0.0794	0.0824	0.079	0.2516	0.1152	0.0729	0.0746	0.0604	0.0478	0	0.1027	0.0258	0.0296	0.0923	0.0798	0.0853	0.1315	0.102	0.0697	0.1275	0.0691	0.0591	0.0628	0.0792	0.0895	0.1795	0.0904	0.0608	0.0425	0.2171
3__67495798__67498295__ENSG00000172340	0.3059	0.3385	0.3938	0.2437	0.2859	0.3903	0.2051	0.0612	0.2658	0	0.5363	0.5356	0.4585	0.7548	0.4225	0.2918	0.4102	0.4225	0.1435	0.3323	0.1027	0.4639	0.3852	0.492	0.3673	0.29	0.5042	0.7345	0.2612	0.239	0.7087	0.4532	0.4556	0.4436	0.1789	0.5565	0.2712	0.4256	0.2764	0.2171
3__67495798__67508903__ENSG00000172340	0.6933	0.9231	0.7876	0.7544	0.4194	1.0208	0.5641	0.8571	0.5929	1.0973	0.7746	0	0.8537	1.742	1.3252	1.1306	0.9136	1.1268	0.6934	0.6437	0.9926	0.9536	0.6666	0.9226	1.1177	1.2622	0.833	1.8568	0.6965	0.956	1.1235	1.0246	1.1155	0.5862	0.7454	1.4901	0.7593	0.8665	0.9566	1.1506
3__67518247__67529186__ENSG00000172340	0.1835	0.1692	0.1658	0.3134	0.1334	0.2402	0.1026	0.0816	0.1431	0.5009	0.1986	0.1648	0.2529	0.3871	0.2881	0.2918	0.2237	0.2817	0	0.2492	0.1369	0.1031	0.1481	0.2922	0.1916	0.1365	0.1973	0.1428	0.1741	0.1753	0.2074	0.2167	0.2357	0.1109	0	0.2872	0.2712	0.2128	0.1063	0.2171
3__67609455__67637839__ENSG00000172340	0.0612	0.1539	0.0829	0.1741	0.0953	0.045	0.0855	0	0.1022	0.2863	0.2185	0	0.0949	0.2323	0.2113	0.0729	0.1119	0.161	0.0478	0.1038	0.1027	0.1031	0.0741	0.0308	0.0798	0.1194	0.1973	0.1632	0.0522	0.0956	0.1556	0.1379	0.0707	0.0792	0.0596	0.2334	0.1266	0.1824	0.1063	0
3__67668213__67671004__ENSG00000241316	0.0816	0.0308	0.0415	0	0	0.0901	0	0	0	0.1193	0.0596	0	0.1107	0	0.0576	0	0.0373	0.0604	0	0	0	0	0.0444	0.0461	0	0	0	0.0408	0.0174	0.0159	0.0346	0.0394	0.0236	0.0317	0.0298	0.018	0	0.0456	0	0
3__67669816__67671004__ENSG00000241316	0.102	0.0462	0.0415	0.0696	0.0572	0.1351	0	0	0	0.0954	0	0	0.079	0	0.0768	0.0365	0.0559	0.0805	0	0	0	0.0515	0.0296	0.0769	0.0479	0.1023	0.0438	0.0612	0	0.0797	0.0691	0.0394	0.0707	0.0951	0	0.0898	0.0723	0.0152	0.0638	0.0651
3__67746771__67750660__ENSG00000241316	0.1631	0.1539	0	0.0812	0.0572	0.1051	0	0	0	0	0.0794	0.1442	0.1265	0.0774	0.1152	0.2918	0.261	0.161	0.0956	0.0415	0.2396	0.0773	0.1333	0.1691	0.1597	0.1194	0.0877	0.1224	0.1393	0.0319	0.0519	0.0788	0.11	0.1584	0.1491	0.1257	0	0.076	0.1701	0.2605
3__67746771__67768433__ENSG00000241316	0.1427	0.0462	0.0415	0.0812	0.0953	0.06	0	0.0816	0	0.0954	0.0794	0	0.0632	0.0581	0.0768	0.0912	0.1492	0.0604	0	0.0415	0.0685	0.0773	0.0889	0.0615	0.1437	0.1023	0.0877	0.1224	0.0697	0.0637	0.0864	0.0591	0.0943	0.0317	0	0.1795	0.0723	0.1064	0.1276	0.0651
3__70987994__71053773__ENSG00000285708	0.0612	0.0462	0.0415	0.0116	0.0953	0.045	0	0.0408	0.0409	0.0477	0.0596	0.0618	0.0158	0	0.1152	0.0729	0	0.0402	0	0.0415	0	0.0515	0.0296	0.0923	0.0639	0	0	0.0408	0.0697	0	0.1037	0.0394	0	0.0792	0	0.0539	0.0542	0.076	0.0425	0.0434
3__71015549__71053773__ENSG00000285708	0.2447	0	0.3731	0.383	0.2478	0.3453	0.0855	0.2245	0.184	0.4771	0.1986	0.3708	0.4426	0.2129	0.3457	0.4741	0.3729	0.2415	0.263	0.3738	0.1369	0.3866	0.4444	0.3229	0.4311	0.2388	0.263	0.3265	0.3134	0.2071	0.2938	0.3941	0.2671	0.4119	0.2385	0.5565	0.2712	0.152	0.3614	0.2605
3__71041328__71047095__ENSG00000285708	0.0612	0.1539	0.1658	0.2669	0.0763	0.1651	0.0342	0.0816	0.1022	0.0954	0.139	0.103	0.079	0.1936	0.2497	0.2188	0.2237	0.3018	0.1435	0.1246	0.0685	0.0515	0.1037	0.1384	0.1597	0.1535	0.1315	0.2653	0.1045	0.1753	0.2593	0.2364	0.1493	0.0951	0.0895	0.1795	0.1446	0.1368	0.2976	0.3691
3__71041328__71053773__ENSG00000285708	0.9787	1.277	1.0363	1.3695	0.8578	1.5161	0.4615	0.5918	0.6747	1.3835	0.9732	1.3184	1.2331	1.6452	1.402	1.4042	1.0628	1.2676	1.0999	1.2252	0.8215	1.2371	1.0518	1.3377	1.5009	1.194	1.4467	1.2038	0.8358	0.9878	1.6593	1.4974	1.0369	1.2833	0.984	1.8491	1.3921	1.6569	1.4031	1.2375
3__71684572__71699708__ENSG00000285708	0.2243	0.2462	0.3731	0.5107	0.3431	0.6305	0.188	0.0816	0.2454	0.4532	0.3376	0.1442	0.2213	1.0645	0	0.4377	0.4475	0.4024	0.0478	0.1869	0.2054	0.4124	0.4148	0.3998	0.5589	0.4435	0.4603	0.6121	0.2438	0.3505	0.2593	0.4926	0.4085	0	0.3578	0.5206	0.3797	0.4104	0.3401	0.4125
3__71684572__71710484__ENSG00000285708	0.1223	0.1077	0.1451	0.3018	0.0953	0.2552	0.0513	0	0.1022	0.1908	0.1589	0.103	0.1107	0.4839	0.2689	0.2188	0.2237	0.2012	0	0.0623	0.1027	0.1546	0.1185	0.1384	0.1597	0.29	0.1534	0.3469	0.0522	0.0956	0.121	0.0788	0.2121	0.1267	0.0895	0.2154	0.217	0.1064	0.1063	0.1737
3__71690010__71699708__ENSG00000285708	0.2855	0.7077	0.5389	0.9981	0.61	0.9457	0.3761	0.1632	0.552	0.7633	0.4568	0.3914	0.6165	1.8	0.9603	0.8024	0.7458	0.6841	0.5977	0.3738	0.4792	0.4381	0.7407	0.7534	0.7345	1.0064	1.0741	1.4691	0.4876	0.701	0.7605	0.6896	0.7306	0.602	0.8349	1.2028	0.8678	0.8209	0.574	0.9118
3__71690010__71701096__ENSG00000285708	0.0612	0	0.0622	0.1045	0.1144	0.0901	0.0171	0	0.0409	0.0716	0	0.0412	0.0632	0.2323	0.096	0.0365	0	0.0805	0	0	0	0.0515	0	0.0308	0.0479	0.0512	0.1315	0.0816	0.0348	0.0956	0.0519	0	0.0707	0.0634	0	0.1077	0.0542	0.1064	0.0638	0.0868
3__71690010__71710484__ENSG00000285708	0.1223	0.2308	0.3938	0.5339	0.2288	0.3903	0.1538	0.102	0.1227	0.6202	0.2781	0.2266	0.3004	0.3871	0.3265	0.4741	0.4661	0.4225	0.1913	0.3738	0.1711	0.2062	0.2666	0.3998	0.495	0.3923	0.263	0.4489	0.209	0.3824	0.363	0.2364	0.3692	0.206	0.2684	0.6463	0	0.2432	0.3827	0.4125
3__71693875__71699708__ENSG00000285708	0.0816	0	0.0622	0.058	0	0.015	0.0342	0	0	0.0954	0.0397	0	0.0316	0.1355	0.0384	0.0182	0.0559	0.0604	0.0956	0	0	0.0773	0.0148	0.0615	0.0479	0.1194	0.0658	0.1224	0	0.0478	0	0.0394	0.0471	0.0317	0	0.1257	0.0542	0.0456	0.0638	0.0434
3__72841045__72844423__ENSG00000144736	0.0408	0.0769	0.0415	0.0464	0	0	0.0513	0	0	0.0716	0.0794	0.0412	0	0.1355	0	0.0912	0.0746	0	0.0478	0	0.1027	0.0515	0.0148	0.0923	0.0319	0.0682	0.0658	0.0816	0	0.0797	0.0519	0	0.0314	0.0792	0	0.0539	0.0723	0.0304	0.0425	0
3__93995874__94003908__ENSG00000169379	0.0612	0.3539	0.2073	0.2437	0.2669	0.2552	0.1709	0.102	0.0613	0.3817	0	0.1854	0.1423	0.2903	0.2689	0.2188	0.1865	0.4024	0.1195	0.1454	0	0.3093	0.3407	0.1538	0.2555	0.3923	0.3288	0.3877	0.0348	0.1593	0.1728	0.1773	0.1964	0.1901	0.1789	0.3411	0.1446	0.2584	0.2338	0.2171
3__94003659__94003908__ENSG00000169379	0.0612	0.0308	0.0829	0.1161	0.0572	0.1051	0.0513	0.0612	0	0.0716	0	0.0824	0.1265	0.1161	0.1921	0.0912	0.0746	0.0805	0.0478	0.0831	0	0.1289	0.0741	0	0.0798	0.0682	0.1754	0.1836	0.0174	0.1434	0.1556	0	0.0707	0.0792	0.0895	0.1257	0.0362	0.0608	0.0425	0.1085
3__100295087__100298045__ENSG00000036054	0.0408	0.0615	0.0829	0.0464	0.0381	0.045	0	0.0408	0	0.0477	0.0596	0.0824	0.079	0.1161	0.0384	0.0729	0	0.0402	0.0478	0.0623	0	0	0.0593	0.0308	0.0479	0.0341	0	0	0.0697	0.0478	0.0691	0.0394	0.0236	0.0634	0.0596	0.0539	0.0542	0.076	0.0638	0
3__101267511__101304312__ENSG00000081148	0.0408	0.0923	0.1244	0.0464	0	0.1051	0	0.0612	0.0409	0.0239	0.0397	0.0824	0.1265	0.1355	0.0768	0.0547	0.1492	0.0604	0.0478	0.0831	0.1027	0.1546	0.1333	0.1384	0.0479	0.0682	0.1096	0.0612	0.0871	0.0637	0.0346	0.0591	0.11	0.0634	0.0298	0.1436	0.0904	0.0456	0.1063	0.0868
3__101398861__101417790__ENSG00000138468	0.0612	0	0	0.0696	0	0.045	0.0513	0	0.1022	0.0477	0	0.0412	0.0474	0.0968	0	0	0	0	0.0239	0	0.1027	0	0	0.0461	0.016	0.0341	0.0438	0	0	0.0319	0.0173	0	0.0314	0	0	0.0539	0.0362	0.1064	0.0425	0.0434
3__101417593__101459052__ENSG00000138468	0.0408	0	0	0.0464	0.0763	0	0	0	0.0409	0	0.0794	0.0412	0.0158	0.0581	0.0384	0.0365	0.0373	0	0	0	0	0	0.0148	0.0615	0	0	0	0.0612	0	0.0797	0	0	0.0079	0	0	0	0	0	0	0.0651
3__101671130__101672213__ENSG00000066422	0.4282	0.5077	0.5389	0.65	0.305	0.7656	0.3077	0.1837	0.552	0.6918	0.5164	0.6386	0.4426	0.8903	0.8067	1.313	0.4475	0.7445	0.1435	0.5399	0.5134	0.6186	0.474	0.3537	0.5269	0.4264	0.8987	0.9794	0.4702	0.5258	0.5358	0.3941	0.542	0.5862	0.2385	0.7899	0.4701	0.3344	0.3401	0.7598
3__107710452__107716849__ENSG00000114439	0.4894	0.5385	0.684	0.9517	0.61	0.9457	0.3077	0.4693	0.552	0.811	0.3376	0.515	0.5533	1.2581	0.9987	0.7294	0.2237	0.9457	0.4065	0.5607	0.445	0.799	0.6222	0.6919	0.6227	0.5629	0.7672	0.8366	0.5572	0.5258	0.6741	0.6305	0.6206	0.4753	0.5367	1.0413	0.5243	0.608	0.659	0.521
3__112923734__112931171__ENSG00000163606	0.0612	0.0308	0.0829	0.0464	0	0.045	0.0171	0	0.0818	0.167	0	0.0412	0.0632	0.1548	0.0576	0.0729	0.0559	0.0402	0.0478	0	0	0	0.0889	0.0308	0.0319	0.1194	0.1096	0.1632	0.0871	0.0319	0.0691	0.0591	0.0864	0.0792	0.1193	0.1077	0.1266	0.076	0	0.0868
3__113013272__113017484__ENSG00000163608	0.102	0.0308	0.0415	0.0464	0.0572	0.045	0	0	0	0.0477	0.0397	0.0412	0.0949	0.0774	0.0576	0	0	0	0	0.0415	0	0	0.0444	0.0615	0.0798	0	0.0438	0.0408	0	0	0	0	0.0864	0	0	0.0898	0	0	0	0
3__113358745__113366309__ENSG00000285943	0.0816	0.0308	0.0415	0.0696	0	0.0751	0	0	0	0.0716	0.0596	0	0.0316	0	0.0768	0.0365	0.0373	0.0402	0	0	0	0	0.0593	0.0923	0.0639	0.0341	0.0438	0	0	0.0478	0.0346	0.0985	0.0864	0.0317	0	0.1616	0	0.0456	0.085	0
3__114693528__114717527__ENSG00000181722	0.0612	0.0769	0.1036	0.1161	0.1334	0.1201	0	0	0	0.2624	0.1589	0.1236	0.0316	0.1548	0.1536	0.2371	0.0373	0.0604	0.0717	0.0208	0	0.0773	0.0889	0.0769	0.0958	0.1194	0.0438	0.1836	0.1393	0.1434	0.121	0.1379	0.0393	0.0792	0.0895	0.1975	0.0723	0.0304	0.0638	0.0434
3__119500695__119504021__ENSG00000113845	0.2651	0.2923	0.4974	0.5107	0.305	0.5404	0.2564	0.1224	0.2658	0.5725	0.3972	0.1854	0.4585	0.6774	0.3265	0.3465	0.2797	0	0.1674	0.5399	0.2054	0.2577	0.2815	0.3537	0.4631	0.3582	0.4822	0.4693	0.2264	0.4461	0.242	0.3547	0.3456	0.3961	0.1789	0.5565	0.3435	0.4256	0.2126	0.1954
3__119500695__119513719__ENSG00000113845	0.0612	0.0462	0.0829	0.0929	0.0381	0.045	0.0171	0.0204	0.0409	0.0716	0.0794	0	0.079	0.1355	0.0576	0.1094	0.0373	0.0402	0.0956	0.0415	0	0.1546	0.0444	0.0615	0.0639	0.0682	0.0658	0.1224	0.1567	0.0956	0.0346	0.0985	0.055	0.0951	0.0895	0.018	0.0723	0.1064	0	0
3__119500695__119517315__ENSG00000113845	0.0612	0.1385	0.1036	0.1045	0.0953	0.0901	0.0684	0.0408	0.0409	0.1193	0.1192	0.0206	0.0632	0.271	0.096	0.0729	0.0932	0.0604	0.1195	0.0415	0.1027	0.1804	0.1926	0.0923	0.1118	0.0853	0.0877	0.1632	0.0871	0.1434	0.0519	0.1773	0.11	0.1109	0.1193	0.1795	0.0181	0.1368	0.085	0.0868
3__119503532__119504021__ENSG00000113845	0.0408	0.1077	0	0	0.0191	0.06	0.0342	0.0408	0.0613	0	0.0397	0.0824	0.1107	0.0968	0	0.0182	0.0559	0.161	0.0717	0.0831	0.1369	0.1804	0.0889	0.1384	0.0639	0.1876	0.0877	0.204	0.0697	0.0797	0	0.1182	0.1571	0.0951	0	0.0539	0.0362	0.0608	0.0638	0.0651
3__119503532__119517315__ENSG00000113845	0.102	0.0308	0.1451	0.0929	0.1334	0.1951	0.0342	0	0.1431	0.0954	0.0596	0.1442	0.1423	0.2129	0.1536	0.1277	0.0559	0.1408	0.0956	0.1246	0	0.0773	0.0889	0.0923	0.0958	0.1194	0.1096	0.1632	0.1045	0.1434	0.1901	0.0788	0.0628	0.0634	0.0895	0.1795	0.1085	0.1064	0.1488	0.1303
3__119863419__119905852__ENSG00000082701	0.0816	0.0308	0	0.0929	0	0.03	0.0684	0.0408	0.0409	0.0477	0	0	0.0474	0.0387	0	0	0	0	0	0.0623	0	0.0515	0.0444	0.0461	0	0.0853	0.0438	0.0408	0.0871	0.0956	0.0519	0.0985	0.0393	0	0.1193	0.1257	0.0723	0	0.0638	0.0868
3__121635735__121637256__ENSG00000180353	0.2243	0.1846	0.1658	0.3598	0.1525	0.2852	0.188	0.0816	0.2249	0.3101	0.437	0.1854	0.2371	0	0.3649	0.2918	0.2424	0.3421	0.1435	0	0.2396	0.232	0.4	0.1999	0.3832	0.1876	0.3288	0.5917	0.1567	0.3346	0.3284	0.2758	0.2514	0.2693	0.2982	0.4309	0.1989	0	0.2338	0.0651
3__121647319__121657352__ENSG00000222057	0.0612	0.0769	0	0.1393	0.0953	0.06	0.0855	0.0612	0.0818	0.1431	0.0397	0.0618	0.079	0.1936	0.0576	0.0912	0.1678	0.1207	0.0956	0	0	0.0515	0.1481	0.0615	0.0639	0.0341	0.0658	0.1836	0	0.1115	0.0691	0.0788	0.0471	0.1743	0.1789	0.1975	0.1266	0.1064	0.1063	0.0651
3__122536168__122540852__ENSG00000138496	0.0408	0	0.0415	0.0348	0	0.06	0	0	0	0.0477	0.0199	0	0.0316	0.1355	0.0384	0	0	0	0.0478	0.0415	0	0	0	0	0	0.0341	0	0.0612	0	0.0319	0.0519	0.0591	0.0157	0	0	0.0539	0.0362	0	0	0.0434
3__122565859__122566070__ENSG00000163840	0.0408	0.0308	0.0415	0.0696	0.0572	0.1201	0.0342	0.0408	0.0613	0.0477	0.0993	0	0.0316	0.1936	0.0384	0.1094	0.0373	0	0.0956	0	0	0.0515	0	0.0461	0.0639	0.1194	0.0658	0.1428	0	0.0319	0	0.0591	0.0471	0.0317	0.0895	0.1077	0	0.0608	0.0425	0
3__123223559__123259589__ENSG00000065485	0.0408	0.0462	0.0829	0.0232	0.1144	0.045	0	0.0408	0	0.0954	0.0794	0	0.0632	0.1742	0.096	0.1094	0	0.0402	0	0.1038	0	0.0515	0.0889	0.1999	0.1118	0.1023	0.0438	0.1224	0.0522	0.1115	0.0691	0.0394	0.0786	0	0.0895	0.2154	0.0362	0.0304	0.1488	0.0651
3__123931102__123949132__ENSG00000175455	0.0408	0.0615	0.1658	0.1277	0.0953	0.03	0.0342	0.0408	0.0409	0.1908	0.0397	0.0618	0.079	0.1355	0.0576	0.0547	0.1119	0.2012	0.1195	0.0623	0.1027	0.1289	0.1185	0.1538	0.1277	0.1194	0.0438	0.0612	0.0174	0	0.0691	0.0591	0.0786	0.1109	0.1193	0.2334	0.0542	0.0912	0.1276	0.0868
3__125313308__125331238__ENSG00000163848	0.102	0.3539	0.4352	0.383	0.2478	0.4353	0.2906	0.2245	0.2249	0.3101	0.3774	0.206	0.3794	0.6194	0.4033	0.4559	0.3543	0.5231	0.2391	0.2077	0.3423	0.4897	0.4444	0.2922	0.3832	0.29	0.3288	0.5305	0.1741	0.4302	0.4148	0.2758	0.3692	0.3485	0.2982	0.6104	0.5424	0.4864	0.3189	0.3908
3__128262128__128264781__ENSG00000132394	0.0612	0.1539	0.1451	0.1393	0.0953	0.1801	0.0342	0.1428	0.0409	0.0239	0.1192	0.2884	0.1265	0.5226	0.1729	0.2553	0.2051	0.3018	0.1195	0.1454	0.2054	0.1289	0.1926	0.1538	0.1756	0.1535	0.1534	0.3265	0.0174	0.0956	0.1901	0.1182	0.1335	0.1109	0.1491	0.3411	0.1085	0.1368	0.1488	0.2171
3__128795360__128813471__ENSG00000075785	0.0408	0.0154	0.0829	0.0464	0.0191	0.06	0.0342	0	0.0613	0.0954	0.0794	0	0	0	0.0576	0.0365	0	0.1006	0	0.0415	0	0.0773	0.0889	0	0.0479	0	0	0.1224	0.0522	0.0478	0.0519	0.0394	0.0707	0.0475	0	0.1077	0	0.076	0.0425	0.0868
3__129880309__129880559__ENSG00000172765	0.2447	0.3846	0.2902	0.383	0.1906	0.3453	0.1709	0.0408	0.0613	0.2624	0.2781	0.2472	0.1581	0.8129	0.2881	0.3282	0.0559	0.3219	0.0956	0.2077	0.2738	0.232	0.1185	0.2153	0.3992	0.2217	0.4822	0.5101	0.1567	0.2549	0.2766	0.1773	0.5342	0.2852	0.1491	0.5027	0.1446	0.228	0.1701	0.1303
3__129880309__129880562__ENSG00000172765	0.1223	0.0769	0.1036	0.1393	0.0953	0.2552	0.0855	0.0612	0.1022	0.0954	0.2185	0.206	0.1265	0.2516	0.0768	0.1277	0.0559	0.1811	0.0478	0.1246	0	0.1289	0.1037	0.0769	0.1597	0.1194	0.1534	0.204	0.0697	0.1434	0.0864	0.1773	0.1807	0.1426	0.0895	0.1436	0.0904	0.076	0.085	0.1085
3__130930416__130941699__ENSG00000017260	0.0408	0.0923	0.1036	0.2205	0.0381	0.2102	0	0.0408	0.1022	0.1193	0.0993	0.0824	0.0316	0.2323	0.1152	0.1459	0.0746	0.1207	0	0.1246	0.1369	0.1546	0.0889	0.0769	0.1437	0.1365	0.1754	0.204	0.1045	0.1434	0.1037	0.0197	0.1493	0.1109	0.1789	0.1975	0.0904	0.0456	0.2764	0.1303
3__130967145__130969396__ENSG00000017260	0.0816	0.0308	0.0415	0.1045	0.0572	0.045	0.0513	0.0408	0.0818	0.0954	0.0199	0.0412	0.0949	0.1548	0.1344	0.0365	0.0559	0.0604	0.0956	0.0831	0	0.1031	0.1037	0	0.1118	0.0341	0.0658	0.0816	0.0522	0.0956	0.0346	0.1182	0.0471	0.0317	0	0.0539	0.0904	0.0456	0.0213	0.0651
3__134188837__134195182__ENSG00000163785	0.4486	0.1539	0.4767	0.7544	0.4003	0.5104	0.2564	0.3061	0.4498	0.5486	0.7349	0.5562	0.4426	1.2	0.7682	0.383	0.3356	0.6036	0.3347	0.4361	0.5134	0.2577	0.3703	0.4459	0.6706	0.6823	0.4165	1.0814	0.2612	0.3346	0.4667	0.6305	0.4949	0.5862	0.5665	0.754	0.5062	0.4712	0.3189	0.3039
3__136464881__136502779__ENSG00000118007	0.0612	0	0.0415	0.1045	0.0381	0.0901	0.0513	0.0612	0	0.0477	0.0794	0.0824	0.0632	0.0387	0.0576	0.0547	0.0746	0.1006	0.0717	0.1246	0	0.1289	0.0889	0.0615	0.0479	0.1535	0.1754	0.102	0	0.0319	0.121	0.0394	0.055	0	0.0596	0.1257	0.0723	0.0304	0.1063	0.0434
3__136604309__136604473__ENSG00000118007	0.0816	0.1077	0.0415	0.0812	0.0381	0.06	0	0.0408	0.0409	0.0716	0.0596	0	0.0474	0	0.096	0.1094	0.0559	0.0604	0.0478	0.0623	0.1027	0.0515	0.0889	0.0923	0.1118	0.0682	0	0.1428	0.0348	0.0478	0.121	0	0.0236	0.0317	0	0.1257	0.0904	0.1064	0.0638	0.0651
3__138167081__138170192__ENSG00000138231	0.0408	0.0308	0	0	0	0.03	0	0	0	0	0.0596	0	0.0632	0.0968	0	0	0.0373	0.1006	0	0.0623	0	0	0	0	0.0319	0	0	0	0.0348	0	0.0864	0.0788	0.0157	0.0475	0	0.0359	0	0	0.0425	0.0434
3__138570318__138571356__ENSG00000114107	0.4282	0.4769	0	0.4991	0	0.5704	0.1709	0.2041	0	0.6679	0.5363	0	0	0.9678	0	0.4741	0.2424	0.6238	0.4304	0.3946	0	0	0.4148	0.2768	0.4311	0.4264	0.5699	0.755	0	0	0.4667	0.4926	0.4242	0.4594	0.2982	0.754	0.5424	0.2736	0	0.4993
3__138570318__138572914__ENSG00000114107	0.0816	0	0	0.0464	0	0.06	0	0	0	0	0	0	0	0.0581	0	0	0	0	0	0.0415	0	0	0	0	0.0479	0	0	0.102	0	0	0	0.0591	0.0393	0.0317	0	0	0.0542	0.0608	0	0.0651
3__138570318__138572932__ENSG00000114107	0.5709	0.7693	0	0.9633	0	1.0508	0.4786	0.7754	0	1.0734	0.6753	0	0	1.7032	0	1.003	0.5221	1.1871	0.5738	0.8306	0	0	0.6074	0.6766	0.974	0.7676	0.9426	1.4691	0	0	1.0716	1.1231	0.8484	0.6337	0.5367	1.3285	0.8497	0.8969	0	0.8033
3__138570318__138572984__ENSG00000114107	0.1631	0.1539	0	0.3598	0	0.2552	0.0855	0.2041	0	0.2385	0.1986	0	0	0.3871	0	0.2371	0.1492	0	0.1195	0.1869	0	0	0.1481	0.1538	0.4631	0.1706	0.285	0.2448	0	0	0.1383	0.1773	0.2042	0.1584	0.1491	0.377	0.1808	0.1672	0	0.2605
3__141260123__141287453__ENSG00000155893	0.1427	0.3692	0.228	0.2205	0.1334	0.4954	0.0342	0.1224	0.2249	0.2147	0.3774	0.4738	0.2846	0.1742	0.3073	0.1824	0.317	0.3421	0.0478	0.1661	0.4792	0.2577	0.1926	0.1999	0.2555	0.1706	0.4603	0.1428	0.2438	0.1593	0.2593	0.2364	0.2278	0.206	0.1789	0.2872	0.217	0.2584	0.1913	0.2822
3__141509568__141540609__ENSG00000155903	0.0408	0.1385	0.1036	0.058	0	0.1351	0.1538	0	0.0409	0.0477	0.0794	0.0824	0.1107	0.1742	0.1921	0.0729	0.0932	0.0604	0.0956	0.1246	0.2054	0.1804	0.0593	0.0461	0.0958	0.0682	0.0658	0.1836	0.1045	0.0637	0.2247	0.0591	0.0864	0.0475	0.0596	0.1257	0.1808	0.0608	0.0638	0.1303
